Product code,Bureau of Meteorology station number,Year,Month,Day,Daily global solar exposure (MJ/m*m)
IDCJAC0016,86338,2016,9,25,17.1
IDCJAC0016,86338,2016,9,26,13.6
IDCJAC0016,86338,2016,9,27,13.4
IDCJAC0016,86338,2016,9,28,19.6
IDCJAC0016,86338,2016,9,29,16.2
IDCJAC0016,86338,2016,9,30,16.6
IDCJAC0016,86338,2016,10,1,11.9
IDCJAC0016,86338,2016,10,2,18.7
IDCJAC0016,86338,2016,10,3,13.7
IDCJAC0016,86338,2016,10,4,13.2
IDCJAC0016,86338,2016,10,5,7.5
IDCJAC0016,86338,2016,10,6,22.6
IDCJAC0016,86338,2016,10,7,7.8
IDCJAC0016,86338,2016,10,8,23
IDCJAC0016,86338,2016,10,9,14.1
IDCJAC0016,86338,2016,10,10,18.4
IDCJAC0016,86338,2016,10,11,16.7
IDCJAC0016,86338,2016,10,12,12.9
IDCJAC0016,86338,2016,10,13,22.8
IDCJAC0016,86338,2016,10,14,24.5
IDCJAC0016,86338,2016,10,15,21.8
IDCJAC0016,86338,2016,10,16,8
IDCJAC0016,86338,2016,10,17,14.8
IDCJAC0016,86338,2016,10,18,16.5
IDCJAC0016,86338,2016,10,19,22.1
IDCJAC0016,86338,2016,10,20,25.6
IDCJAC0016,86338,2016,10,21,1.9
IDCJAC0016,86338,2016,10,22,16.9
IDCJAC0016,86338,2016,10,23,18.7
IDCJAC0016,86338,2016,10,24,20.3
IDCJAC0016,86338,2016,10,25,23.1
IDCJAC0016,86338,2016,10,26,9
IDCJAC0016,86338,2016,10,27,25.8
IDCJAC0016,86338,2016,10,28,26.5
IDCJAC0016,86338,2016,10,29,25.8
IDCJAC0016,86338,2016,10,30,19.5
IDCJAC0016,86338,2016,10,31,19
IDCJAC0016,86338,2016,11,1,17.7
IDCJAC0016,86338,2016,11,2,13.3
IDCJAC0016,86338,2016,11,3,28
IDCJAC0016,86338,2016,11,4,24.9
IDCJAC0016,86338,2016,11,5,10.8
IDCJAC0016,86338,2016,11,6,25.2
IDCJAC0016,86338,2016,11,7,15.9
IDCJAC0016,86338,2016,11,8,28.9
IDCJAC0016,86338,2016,11,9,22
IDCJAC0016,86338,2016,11,10,20.3
IDCJAC0016,86338,2016,11,11,29.1
IDCJAC0016,86338,2016,11,12,17
IDCJAC0016,86338,2016,11,13,9.7
IDCJAC0016,86338,2016,11,14,14.8
IDCJAC0016,86338,2016,11,15,17.1
IDCJAC0016,86338,2016,11,16,25.8
IDCJAC0016,86338,2016,11,17,28.8
IDCJAC0016,86338,2016,11,18,15.6
IDCJAC0016,86338,2016,11,19,29.9
IDCJAC0016,86338,2016,11,20,22.1
IDCJAC0016,86338,2016,11,21,19.8
IDCJAC0016,86338,2016,11,22,1.5
IDCJAC0016,86338,2016,11,23,16.9
IDCJAC0016,86338,2016,11,24,21.6
IDCJAC0016,86338,2016,11,25,15.7
IDCJAC0016,86338,2016,11,26,18.8
IDCJAC0016,86338,2016,11,27,10.1
IDCJAC0016,86338,2016,11,28,24.4
IDCJAC0016,86338,2016,11,29,31
IDCJAC0016,86338,2016,11,30,9.6
IDCJAC0016,86338,2016,12,1,28
IDCJAC0016,86338,2016,12,2,29.7
IDCJAC0016,86338,2016,12,3,31.2
IDCJAC0016,86338,2016,12,4,14.1
IDCJAC0016,86338,2016,12,5,21.6
IDCJAC0016,86338,2016,12,6,24.2
IDCJAC0016,86338,2016,12,7,30.8
IDCJAC0016,86338,2016,12,8,11.6
IDCJAC0016,86338,2016,12,9,23.2
IDCJAC0016,86338,2016,12,10,24.2
IDCJAC0016,86338,2016,12,11,27
IDCJAC0016,86338,2016,12,12,30
IDCJAC0016,86338,2016,12,13,14.1
IDCJAC0016,86338,2016,12,14,21.3
IDCJAC0016,86338,2016,12,15,30.8
IDCJAC0016,86338,2016,12,16,20.5
IDCJAC0016,86338,2016,12,17,22.5
IDCJAC0016,86338,2016,12,18,30.3
IDCJAC0016,86338,2016,12,19,29.3
IDCJAC0016,86338,2016,12,20,26
IDCJAC0016,86338,2016,12,21,28.8
IDCJAC0016,86338,2016,12,22,29.6
IDCJAC0016,86338,2016,12,23,28.7
IDCJAC0016,86338,2016,12,24,26.3
IDCJAC0016,86338,2016,12,25,32.3
IDCJAC0016,86338,2016,12,26,10.2
IDCJAC0016,86338,2016,12,27,5.8
IDCJAC0016,86338,2016,12,28,15.1
IDCJAC0016,86338,2016,12,29,15.7
IDCJAC0016,86338,2016,12,30,28.8
IDCJAC0016,86338,2016,12,31,30.8
IDCJAC0016,86338,2017,1,1,8.5
IDCJAC0016,86338,2017,1,2,7.8
IDCJAC0016,86338,2017,1,3,25.9
IDCJAC0016,86338,2017,1,4,31.6
IDCJAC0016,86338,2017,1,5,29.7
IDCJAC0016,86338,2017,1,6,30.1
IDCJAC0016,86338,2017,1,7,28.5
IDCJAC0016,86338,2017,1,8,29.3
IDCJAC0016,86338,2017,1,9,14.3
IDCJAC0016,86338,2017,1,10,28.6
IDCJAC0016,86338,2017,1,11,25.9
IDCJAC0016,86338,2017,1,12,30.7
IDCJAC0016,86338,2017,1,13,1.3
IDCJAC0016,86338,2017,1,14,16.5
IDCJAC0016,86338,2017,1,15,22.7
IDCJAC0016,86338,2017,1,16,30.5
IDCJAC0016,86338,2017,1,17,25.5
IDCJAC0016,86338,2017,1,18,27.5
IDCJAC0016,86338,2017,1,19,29.7
IDCJAC0016,86338,2017,1,20,13.2
IDCJAC0016,86338,2017,1,21,25.1
IDCJAC0016,86338,2017,1,22,30.3
IDCJAC0016,86338,2017,1,23,19.2
IDCJAC0016,86338,2017,1,24,27.6
IDCJAC0016,86338,2017,1,25,29.8
IDCJAC0016,86338,2017,1,26,16.9
IDCJAC0016,86338,2017,1,27,29.3
IDCJAC0016,86338,2017,1,28,29.2
IDCJAC0016,86338,2017,1,29,29.4
IDCJAC0016,86338,2017,1,30,3.7
IDCJAC0016,86338,2017,1,31,26.8
IDCJAC0016,86338,2017,2,1,9.3
IDCJAC0016,86338,2017,2,2,28.2
IDCJAC0016,86338,2017,2,3,28.1
IDCJAC0016,86338,2017,2,4,27.3
IDCJAC0016,86338,2017,2,5,9.3
IDCJAC0016,86338,2017,2,6,3.9
IDCJAC0016,86338,2017,2,7,27.9
IDCJAC0016,86338,2017,2,8,27.7
IDCJAC0016,86338,2017,2,9,24.4
IDCJAC0016,86338,2017,2,10,21.3
IDCJAC0016,86338,2017,2,11,21
IDCJAC0016,86338,2017,2,12,12.6
IDCJAC0016,86338,2017,2,13,20.5
IDCJAC0016,86338,2017,2,14,15.6
IDCJAC0016,86338,2017,2,15,26
IDCJAC0016,86338,2017,2,16,23.2
IDCJAC0016,86338,2017,2,17,18.4
IDCJAC0016,86338,2017,2,18,16.1
IDCJAC0016,86338,2017,2,19,9.9
IDCJAC0016,86338,2017,2,20,22.4
IDCJAC0016,86338,2017,2,21,25
IDCJAC0016,86338,2017,2,22,23.1
IDCJAC0016,86338,2017,2,23,23.5
IDCJAC0016,86338,2017,2,24,13.2
IDCJAC0016,86338,2017,2,25,23.9
IDCJAC0016,86338,2017,2,26,24.2
IDCJAC0016,86338,2017,2,27,23.9
IDCJAC0016,86338,2017,2,28,23.6
IDCJAC0016,86338,2017,3,1,23.7
IDCJAC0016,86338,2017,3,2,22
IDCJAC0016,86338,2017,3,3,18.1
IDCJAC0016,86338,2017,3,4,23
IDCJAC0016,86338,2017,3,5,16.8
IDCJAC0016,86338,2017,3,6,22.3
IDCJAC0016,86338,2017,3,7,22.4
IDCJAC0016,86338,2017,3,8,22.1
IDCJAC0016,86338,2017,3,9,21.1
IDCJAC0016,86338,2017,3,10,19.4
IDCJAC0016,86338,2017,3,11,13.9
IDCJAC0016,86338,2017,3,12,19.6
IDCJAC0016,86338,2017,3,13,20.7
IDCJAC0016,86338,2017,3,14,20.8
IDCJAC0016,86338,2017,3,15,18.9
IDCJAC0016,86338,2017,3,16,4.8
IDCJAC0016,86338,2017,3,17,20.1
IDCJAC0016,86338,2017,3,18,19.9
IDCJAC0016,86338,2017,3,19,19.7
IDCJAC0016,86338,2017,3,20,11.3
IDCJAC0016,86338,2017,3,21,6.1
IDCJAC0016,86338,2017,3,22,7.3
IDCJAC0016,86338,2017,3,23,17.2
IDCJAC0016,86338,2017,3,24,16.1
IDCJAC0016,86338,2017,3,25,13.5
IDCJAC0016,86338,2017,3,26,14.6
IDCJAC0016,86338,2017,3,27,7.6
IDCJAC0016,86338,2017,3,28,17.8
IDCJAC0016,86338,2017,3,29,14.7
IDCJAC0016,86338,2017,3,30,13
IDCJAC0016,86338,2017,3,31,12.3
IDCJAC0016,86338,2017,4,1,13.5
IDCJAC0016,86338,2017,4,2,10.1
IDCJAC0016,86338,2017,4,3,16.8
IDCJAC0016,86338,2017,4,4,16.4
IDCJAC0016,86338,2017,4,5,15.8
IDCJAC0016,86338,2017,4,6,13.5
IDCJAC0016,86338,2017,4,7,15.6
IDCJAC0016,86338,2017,4,8,13.8
IDCJAC0016,86338,2017,4,9,6.5
IDCJAC0016,86338,2017,4,10,3
IDCJAC0016,86338,2017,4,11,13.5
IDCJAC0016,86338,2017,4,12,14
IDCJAC0016,86338,2017,4,13,13.9
IDCJAC0016,86338,2017,4,14,8.9
IDCJAC0016,86338,2017,4,15,9.7
IDCJAC0016,86338,2017,4,16,10.1
IDCJAC0016,86338,2017,4,17,10.9
IDCJAC0016,86338,2017,4,18,13.7
IDCJAC0016,86338,2017,4,19,12.7
IDCJAC0016,86338,2017,4,20,12.4
IDCJAC0016,86338,2017,4,21,3.6
IDCJAC0016,86338,2017,4,22,11.8
IDCJAC0016,86338,2017,4,23,11.9
IDCJAC0016,86338,2017,4,24,9.9
IDCJAC0016,86338,2017,4,25,5.8
IDCJAC0016,86338,2017,4,26,6.4
IDCJAC0016,86338,2017,4,27,7.1
IDCJAC0016,86338,2017,4,28,6
IDCJAC0016,86338,2017,4,29,7.9
IDCJAC0016,86338,2017,4,30,7.3
IDCJAC0016,86338,2017,5,1,8.7
IDCJAC0016,86338,2017,5,2,9.4
IDCJAC0016,86338,2017,5,3,10.8
IDCJAC0016,86338,2017,5,4,12
IDCJAC0016,86338,2017,5,5,10.6
IDCJAC0016,86338,2017,5,6,6.1
IDCJAC0016,86338,2017,5,7,9.4
IDCJAC0016,86338,2017,5,8,7.2
IDCJAC0016,86338,2017,5,9,7.3
IDCJAC0016,86338,2017,5,10,11.3
IDCJAC0016,86338,2017,5,11,8.6
IDCJAC0016,86338,2017,5,12,9.9
IDCJAC0016,86338,2017,5,13,10.1
IDCJAC0016,86338,2017,5,14,7.7
IDCJAC0016,86338,2017,5,15,8.2
IDCJAC0016,86338,2017,5,16,9
IDCJAC0016,86338,2017,5,17,3.8
IDCJAC0016,86338,2017,5,18,9.8
IDCJAC0016,86338,2017,5,19,2.5
IDCJAC0016,86338,2017,5,20,9.8
IDCJAC0016,86338,2017,5,21,6.8
IDCJAC0016,86338,2017,5,22,10.1
IDCJAC0016,86338,2017,5,23,7.4
IDCJAC0016,86338,2017,5,24,8
IDCJAC0016,86338,2017,5,25,5.7
IDCJAC0016,86338,2017,5,26,8.2
IDCJAC0016,86338,2017,5,27,8.3
IDCJAC0016,86338,2017,5,28,7.6
IDCJAC0016,86338,2017,5,29,8
IDCJAC0016,86338,2017,5,30,6.9
IDCJAC0016,86338,2017,5,31,8.5
IDCJAC0016,86338,2017,6,1,4.7
IDCJAC0016,86338,2017,6,2,7.3
IDCJAC0016,86338,2017,6,3,8.3
IDCJAC0016,86338,2017,6,4,9.3
IDCJAC0016,86338,2017,6,5,5
IDCJAC0016,86338,2017,6,6,6.3
IDCJAC0016,86338,2017,6,7,9.2
IDCJAC0016,86338,2017,6,8,7.2
IDCJAC0016,86338,2017,6,9,7.8
IDCJAC0016,86338,2017,6,10,8.9
IDCJAC0016,86338,2017,6,11,8.6
IDCJAC0016,86338,2017,6,12,5.1
IDCJAC0016,86338,2017,6,13,6.6
IDCJAC0016,86338,2017,6,14,8.9
IDCJAC0016,86338,2017,6,15,7.4
IDCJAC0016,86338,2017,6,16,8.9
IDCJAC0016,86338,2017,6,17,9.2
IDCJAC0016,86338,2017,6,18,7.9
IDCJAC0016,86338,2017,6,19,6
IDCJAC0016,86338,2017,6,20,9.2
IDCJAC0016,86338,2017,6,21,5
IDCJAC0016,86338,2017,6,22,6.7
IDCJAC0016,86338,2017,6,23,8.2
IDCJAC0016,86338,2017,6,24,7.3
IDCJAC0016,86338,2017,6,25,5.3
IDCJAC0016,86338,2017,6,26,7.8
IDCJAC0016,86338,2017,6,27,4.4
IDCJAC0016,86338,2017,6,28,5.4
IDCJAC0016,86338,2017,6,29,5
IDCJAC0016,86338,2017,6,30,8.4
IDCJAC0016,86338,2017,7,1,9.3
IDCJAC0016,86338,2017,7,2,9.2
IDCJAC0016,86338,2017,7,3,3.9
IDCJAC0016,86338,2017,7,4,6.4
IDCJAC0016,86338,2017,7,5,6.5
IDCJAC0016,86338,2017,7,6,8.7
IDCJAC0016,86338,2017,7,7,9.4
IDCJAC0016,86338,2017,7,8,5.1
IDCJAC0016,86338,2017,7,9,7.3
IDCJAC0016,86338,2017,7,10,5.7
IDCJAC0016,86338,2017,7,11,9.7
IDCJAC0016,86338,2017,7,12,9.8
IDCJAC0016,86338,2017,7,13,5.5
IDCJAC0016,86338,2017,7,14,8.6
IDCJAC0016,86338,2017,7,15,9.4
IDCJAC0016,86338,2017,7,16,7.8
IDCJAC0016,86338,2017,7,17,6.3
IDCJAC0016,86338,2017,7,18,5.8
IDCJAC0016,86338,2017,7,19,7.7
IDCJAC0016,86338,2017,7,20,5.9
IDCJAC0016,86338,2017,7,21,10.3
IDCJAC0016,86338,2017,7,22,7
IDCJAC0016,86338,2017,7,23,5.4
IDCJAC0016,86338,2017,7,24,8.3
IDCJAC0016,86338,2017,7,25,9
IDCJAC0016,86338,2017,7,26,8.7
IDCJAC0016,86338,2017,7,27,8.7
IDCJAC0016,86338,2017,7,28,9.8
IDCJAC0016,86338,2017,7,29,10.1
IDCJAC0016,86338,2017,7,30,8.3
IDCJAC0016,86338,2017,7,31,11.5
IDCJAC0016,86338,2017,8,1,11.5
IDCJAC0016,86338,2017,8,2,7.5
IDCJAC0016,86338,2017,8,3,4.4
IDCJAC0016,86338,2017,8,4,7.2
IDCJAC0016,86338,2017,8,5,11.7
IDCJAC0016,86338,2017,8,6,8.2
IDCJAC0016,86338,2017,8,7,7.3
IDCJAC0016,86338,2017,8,8,7.5
IDCJAC0016,86338,2017,8,9,11.5
IDCJAC0016,86338,2017,8,10,8.4
IDCJAC0016,86338,2017,8,11,9.3
IDCJAC0016,86338,2017,8,12,9.9
IDCJAC0016,86338,2017,8,13,11.1
IDCJAC0016,86338,2017,8,14,12.6
IDCJAC0016,86338,2017,8,15,3.2
IDCJAC0016,86338,2017,8,16,10.9
IDCJAC0016,86338,2017,8,17,9.1
IDCJAC0016,86338,2017,8,18,9.4
IDCJAC0016,86338,2017,8,19,11.6
IDCJAC0016,86338,2017,8,20,13.9
IDCJAC0016,86338,2017,8,21,7.9
IDCJAC0016,86338,2017,8,22,11.1
IDCJAC0016,86338,2017,8,23,9.7
IDCJAC0016,86338,2017,8,24,13
IDCJAC0016,86338,2017,8,25,13.3
IDCJAC0016,86338,2017,8,26,8.5
IDCJAC0016,86338,2017,8,27,11.8
IDCJAC0016,86338,2017,8,28,14.6
IDCJAC0016,86338,2017,8,29,9.1
IDCJAC0016,86338,2017,8,30,12.3
IDCJAC0016,86338,2017,8,31,15.9
IDCJAC0016,86338,2017,9,1,14.4
IDCJAC0016,86338,2017,9,2,6.3
IDCJAC0016,86338,2017,9,3,6.3
IDCJAC0016,86338,2017,9,4,13.4
IDCJAC0016,86338,2017,9,5,11
IDCJAC0016,86338,2017,9,6,11
IDCJAC0016,86338,2017,9,7,9.5
IDCJAC0016,86338,2017,9,8,13.1
IDCJAC0016,86338,2017,9,9,15.9
IDCJAC0016,86338,2017,9,10,12.3
IDCJAC0016,86338,2017,9,11,7
IDCJAC0016,86338,2017,9,12,3.5
IDCJAC0016,86338,2017,9,13,8.2
IDCJAC0016,86338,2017,9,14,10.8
IDCJAC0016,86338,2017,9,15,7
IDCJAC0016,86338,2017,9,16,16.7
IDCJAC0016,86338,2017,9,17,19
IDCJAC0016,86338,2017,9,18,15.7
IDCJAC0016,86338,2017,9,19,16.6
IDCJAC0016,86338,2017,9,20,17.3
IDCJAC0016,86338,2017,9,21,13
IDCJAC0016,86338,2017,9,22,15.6
IDCJAC0016,86338,2017,9,23,17.3
IDCJAC0016,86338,2017,9,24,12
IDCJAC0016,86338,2017,9,25,10.9
IDCJAC0016,86338,2017,9,26,20.4
IDCJAC0016,86338,2017,9,27,11.7
IDCJAC0016,86338,2017,9,28,12.8
IDCJAC0016,86338,2017,9,29,14.5
IDCJAC0016,86338,2017,9,30,16.1
IDCJAC0016,86338,2017,10,1,9.2
IDCJAC0016,86338,2017,10,2,16.4
IDCJAC0016,86338,2017,10,3,21.8
IDCJAC0016,86338,2017,10,4,21.6
IDCJAC0016,86338,2017,10,5,10.4
IDCJAC0016,86338,2017,10,6,16.8
IDCJAC0016,86338,2017,10,7,17.3
IDCJAC0016,86338,2017,10,8,19.5
IDCJAC0016,86338,2017,10,9,16.7
IDCJAC0016,86338,2017,10,10,23.6
IDCJAC0016,86338,2017,10,11,7.5
IDCJAC0016,86338,2017,10,12,15.6
IDCJAC0016,86338,2017,10,13,12.5
IDCJAC0016,86338,2017,10,14,23.6
IDCJAC0016,86338,2017,10,15,24.5
IDCJAC0016,86338,2017,10,16,23.8
IDCJAC0016,86338,2017,10,17,24.9
IDCJAC0016,86338,2017,10,18,25.1
IDCJAC0016,86338,2017,10,19,9.8
IDCJAC0016,86338,2017,10,20,24
IDCJAC0016,86338,2017,10,21,12.8
IDCJAC0016,86338,2017,10,22,13
IDCJAC0016,86338,2017,10,23,21.8
IDCJAC0016,86338,2017,10,24,18.7
IDCJAC0016,86338,2017,10,25,12.5
IDCJAC0016,86338,2017,10,26,12.2
IDCJAC0016,86338,2017,10,27,26.1
IDCJAC0016,86338,2017,10,28,16.8
IDCJAC0016,86338,2017,10,29,27.1
IDCJAC0016,86338,2017,10,30,17
IDCJAC0016,86338,2017,10,31,24.8
IDCJAC0016,86338,2017,11,1,14.2
IDCJAC0016,86338,2017,11,2,17
IDCJAC0016,86338,2017,11,3,20.5
IDCJAC0016,86338,2017,11,4,24.6
IDCJAC0016,86338,2017,11,5,24.1
IDCJAC0016,86338,2017,11,6,18.9
IDCJAC0016,86338,2017,11,7,18.8
IDCJAC0016,86338,2017,11,8,25.4
IDCJAC0016,86338,2017,11,9,28.8
IDCJAC0016,86338,2017,11,10,23.7
IDCJAC0016,86338,2017,11,11,28.8
IDCJAC0016,86338,2017,11,12,25
IDCJAC0016,86338,2017,11,13,29.5
IDCJAC0016,86338,2017,11,14,29.5
IDCJAC0016,86338,2017,11,15,16.9
IDCJAC0016,86338,2017,11,16,4.8
IDCJAC0016,86338,2017,11,17,22.9
IDCJAC0016,86338,2017,11,18,20.1
IDCJAC0016,86338,2017,11,19,27.5
IDCJAC0016,86338,2017,11,20,28.6
IDCJAC0016,86338,2017,11,21,29.5
IDCJAC0016,86338,2017,11,22,30.6
IDCJAC0016,86338,2017,11,23,18.9
IDCJAC0016,86338,2017,11,24,13.8
IDCJAC0016,86338,2017,11,25,17
IDCJAC0016,86338,2017,11,26,
IDCJAC0016,86338,2017,11,27,20.5
IDCJAC0016,86338,2017,11,28,31.1
IDCJAC0016,86338,2017,11,29,28.3
IDCJAC0016,86338,2017,11,30,23.1
IDCJAC0016,86338,2017,12,1,1.6
IDCJAC0016,86338,2017,12,2,0.7
IDCJAC0016,86338,2017,12,3,14.4
IDCJAC0016,86338,2017,12,4,7.9
IDCJAC0016,86338,2017,12,5,22.9
IDCJAC0016,86338,2017,12,6,23.6
IDCJAC0016,86338,2017,12,7,19.8
IDCJAC0016,86338,2017,12,8,28.5
IDCJAC0016,86338,2017,12,9,19.2
IDCJAC0016,86338,2017,12,10,31.4
IDCJAC0016,86338,2017,12,11,26.3
IDCJAC0016,86338,2017,12,12,31.3
IDCJAC0016,86338,2017,12,13,32
IDCJAC0016,86338,2017,12,14,21.7
IDCJAC0016,86338,2017,12,15,32.1
IDCJAC0016,86338,2017,12,16,31
IDCJAC0016,86338,2017,12,17,30.5
IDCJAC0016,86338,2017,12,18,22.1
IDCJAC0016,86338,2017,12,19,12.1
IDCJAC0016,86338,2017,12,20,19
IDCJAC0016,86338,2017,12,21,31.9
IDCJAC0016,86338,2017,12,22,26.6
IDCJAC0016,86338,2017,12,23,21.2
IDCJAC0016,86338,2017,12,24,25.7
IDCJAC0016,86338,2017,12,25,29
IDCJAC0016,86338,2017,12,26,31.9
IDCJAC0016,86338,2017,12,27,30.6
IDCJAC0016,86338,2017,12,28,13.5
IDCJAC0016,86338,2017,12,29,9.3
IDCJAC0016,86338,2017,12,30,13.6
IDCJAC0016,86338,2017,12,31,31.7
IDCJAC0016,86338,2018,1,1,31.4
IDCJAC0016,86338,2018,1,2,29.7
IDCJAC0016,86338,2018,1,3,27.2
IDCJAC0016,86338,2018,1,4,31.8
IDCJAC0016,86338,2018,1,5,31.7
IDCJAC0016,86338,2018,1,6,31.5
IDCJAC0016,86338,2018,1,7,11
IDCJAC0016,86338,2018,1,8,17.5
IDCJAC0016,86338,2018,1,9,30
IDCJAC0016,86338,2018,1,10,23.5
IDCJAC0016,86338,2018,1,11,28.6
IDCJAC0016,86338,2018,1,12,1.7
IDCJAC0016,86338,2018,1,13,10.7
IDCJAC0016,86338,2018,1,14,27.5
IDCJAC0016,86338,2018,1,15,21.1
IDCJAC0016,86338,2018,1,16,31.1
IDCJAC0016,86338,2018,1,17,30.9
IDCJAC0016,86338,2018,1,18,30.8
IDCJAC0016,86338,2018,1,19,30.6
IDCJAC0016,86338,2018,1,20,20.2
IDCJAC0016,86338,2018,1,21,14.9
IDCJAC0016,86338,2018,1,22,27.3
IDCJAC0016,86338,2018,1,23,28.3
IDCJAC0016,86338,2018,1,24,27.5
IDCJAC0016,86338,2018,1,25,28.1
IDCJAC0016,86338,2018,1,26,19.9
IDCJAC0016,86338,2018,1,27,27.5
IDCJAC0016,86338,2018,1,28,28.5
IDCJAC0016,86338,2018,1,29,7.3
IDCJAC0016,86338,2018,1,30,14.1
IDCJAC0016,86338,2018,1,31,19.6
IDCJAC0016,86338,2018,2,1,28.9
IDCJAC0016,86338,2018,2,2,28.4
IDCJAC0016,86338,2018,2,3,26.7
IDCJAC0016,86338,2018,2,4,28.5
IDCJAC0016,86338,2018,2,5,24
IDCJAC0016,86338,2018,2,6,27.6
IDCJAC0016,86338,2018,2,7,27.1
IDCJAC0016,86338,2018,2,8,15.8
IDCJAC0016,86338,2018,2,9,17.2
IDCJAC0016,86338,2018,2,10,6.6
IDCJAC0016,86338,2018,2,11,18.5
IDCJAC0016,86338,2018,2,12,22.2
IDCJAC0016,86338,2018,2,13,26
IDCJAC0016,86338,2018,2,14,22.8
IDCJAC0016,86338,2018,2,15,18.4
IDCJAC0016,86338,2018,2,16,24.8
IDCJAC0016,86338,2018,2,17,24.1
IDCJAC0016,86338,2018,2,18,20.5
IDCJAC0016,86338,2018,2,19,20.9
IDCJAC0016,86338,2018,2,20,25.5
IDCJAC0016,86338,2018,2,21,16
IDCJAC0016,86338,2018,2,22,16.8
IDCJAC0016,86338,2018,2,23,13.4
IDCJAC0016,86338,2018,2,24,4.8
IDCJAC0016,86338,2018,2,25,10
IDCJAC0016,86338,2018,2,26,24.3
IDCJAC0016,86338,2018,2,27,24
IDCJAC0016,86338,2018,2,28,19.6
IDCJAC0016,86338,2018,3,1,17.7
IDCJAC0016,86338,2018,3,2,19.6
IDCJAC0016,86338,2018,3,3,21.8
IDCJAC0016,86338,2018,3,4,22.2
IDCJAC0016,86338,2018,3,5,16.6
IDCJAC0016,86338,2018,3,6,22.6
IDCJAC0016,86338,2018,3,7,22.4
IDCJAC0016,86338,2018,3,8,22.1
IDCJAC0016,86338,2018,3,9,21.9
IDCJAC0016,86338,2018,3,10,21.6
IDCJAC0016,86338,2018,3,11,14.3
IDCJAC0016,86338,2018,3,12,10.2
IDCJAC0016,86338,2018,3,13,18.8
IDCJAC0016,86338,2018,3,14,17.7
IDCJAC0016,86338,2018,3,15,13.9
IDCJAC0016,86338,2018,3,16,15
IDCJAC0016,86338,2018,3,17,15.1
IDCJAC0016,86338,2018,3,18,13.4
IDCJAC0016,86338,2018,3,19,17.8
IDCJAC0016,86338,2018,3,20,9.5
IDCJAC0016,86338,2018,3,21,18.3
IDCJAC0016,86338,2018,3,22,19
IDCJAC0016,86338,2018,3,23,18.8
IDCJAC0016,86338,2018,3,24,5.4
IDCJAC0016,86338,2018,3,25,11.6
IDCJAC0016,86338,2018,3,26,11.9
IDCJAC0016,86338,2018,3,27,14
IDCJAC0016,86338,2018,3,28,17.8
IDCJAC0016,86338,2018,3,29,14.2
IDCJAC0016,86338,2018,3,30,14.3
IDCJAC0016,86338,2018,3,31,16.7
IDCJAC0016,86338,2018,4,1,11
IDCJAC0016,86338,2018,4,2,14.4
IDCJAC0016,86338,2018,4,3,13.9
IDCJAC0016,86338,2018,4,4,16.6
IDCJAC0016,86338,2018,4,5,9
IDCJAC0016,86338,2018,4,6,14.8
IDCJAC0016,86338,2018,4,7,16
IDCJAC0016,86338,2018,4,8,14.7
IDCJAC0016,86338,2018,4,9,13.6
IDCJAC0016,86338,2018,4,10,5.9
IDCJAC0016,86338,2018,4,11,10.9
IDCJAC0016,86338,2018,4,12,7.4
IDCJAC0016,86338,2018,4,13,14.4
IDCJAC0016,86338,2018,4,14,3.1
IDCJAC0016,86338,2018,4,15,4.9
IDCJAC0016,86338,2018,4,16,7.1
IDCJAC0016,86338,2018,4,17,8.9
IDCJAC0016,86338,2018,4,18,14.2
IDCJAC0016,86338,2018,4,19,13
IDCJAC0016,86338,2018,4,20,13.7
IDCJAC0016,86338,2018,4,21,11.3
IDCJAC0016,86338,2018,4,22,12.6
IDCJAC0016,86338,2018,4,23,13
IDCJAC0016,86338,2018,4,24,5.2
IDCJAC0016,86338,2018,4,25,7.7
IDCJAC0016,86338,2018,4,26,7.9
IDCJAC0016,86338,2018,4,27,8.8
IDCJAC0016,86338,2018,4,28,11.7
IDCJAC0016,86338,2018,4,29,9.6
IDCJAC0016,86338,2018,4,30,12.3
IDCJAC0016,86338,2018,5,1,12.3
IDCJAC0016,86338,2018,5,2,7.2
IDCJAC0016,86338,2018,5,3,4.4
IDCJAC0016,86338,2018,5,4,7.8
IDCJAC0016,86338,2018,5,5,6.5
IDCJAC0016,86338,2018,5,6,11
IDCJAC0016,86338,2018,5,7,6.2
IDCJAC0016,86338,2018,5,8,10.6
IDCJAC0016,86338,2018,5,9,7.5
IDCJAC0016,86338,2018,5,10,8.5
IDCJAC0016,86338,2018,5,11,3.7
IDCJAC0016,86338,2018,5,12,9
IDCJAC0016,86338,2018,5,13,10.8
IDCJAC0016,86338,2018,5,14,8.2
IDCJAC0016,86338,2018,5,15,4.6
IDCJAC0016,86338,2018,5,16,7.6
IDCJAC0016,86338,2018,5,17,6.9
IDCJAC0016,86338,2018,5,18,8
IDCJAC0016,86338,2018,5,19,6.5
IDCJAC0016,86338,2018,5,20,1.7
IDCJAC0016,86338,2018,5,21,5
IDCJAC0016,86338,2018,5,22,3.6
IDCJAC0016,86338,2018,5,23,6.5
IDCJAC0016,86338,2018,5,24,5.1
IDCJAC0016,86338,2018,5,25,9.5
IDCJAC0016,86338,2018,5,26,9.9
IDCJAC0016,86338,2018,5,27,8
IDCJAC0016,86338,2018,5,28,6
IDCJAC0016,86338,2018,5,29,8.1
